SK_ID_CURR,TARGET,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY
122744,0,F,0,315000,270000,13500,270000,0.032561,-13320,-529,-2382,-4400,,1,1,0,1,0,0,1,1,1,18,0,0,0,0,0,0
122746,0,F,0,135000,299250,7893,225000,0.02461,-17556,-835,-452,-1083,17,1,1,0,1,1,0,2,2,2,14,0,0,0,0,0,0
122747,0,M,1,243000,696150,33489,562500,0.006629,-14053,-7084,-8164,-4736,16,1,1,0,1,0,0,3,2,2,10,0,0,0,0,0,0
122748,0,F,0,135000,497520,33376.5,450000,0.019101,-23007,365243,-5244,-4003,,1,0,0,1,0,0,2,2,2,11,0,0,0,0,0,0
122749,0,F,0,270000,1293165,35689.5,1012500,0.04622,-8753,-1246,-195,-1352,1,1,1,0,1,0,0,1,1,1,18,0,1,1,0,0,0
122750,0,F,1,189000,679500,19998,679500,0.018801,-9542,-335,-350,-2222,,1,1,0,1,0,0,3,2,2,8,0,0,0,0,0,0
122752,0,M,0,252000,1283688,46237.5,1134000,0.010556,-15735,-2891,-2492,-3599,29,1,1,0,1,0,1,2,3,3,10,0,0,0,0,1,1
122753,0,F,0,112500,225000,21712.5,225000,0.009657,-8200,-592,-117,-878,,1,1,1,1,0,0,1,2,2,15,0,0,0,0,0,0
122754,0,F,0,247500,1365651,40059,1192500,0.02461,-16098,-4449,-7041,-4409,18,1,1,0,1,0,0,2,2,2,16,0,0,0,0,0,0
122755,0,F,0,292500,1325475,56290.5,1125000,0.032561,-20998,365243,-3285,-535,,1,0,0,1,0,1,1,1,1,10,0,0,0,0,0,0
122756,1,M,0,135000,509400,40374,450000,0.031329,-17415,-801,-1284,-815,,1,1,0,1,0,0,1,2,2,9,0,0,0,0,1,1
122757,0,M,0,225000,656811,21703.5,567000,0.00963,-17907,-9038,-4422,-1444,7,1,1,1,1,1,0,2,2,2,13,0,0,0,0,0,0
122758,0,F,0,112500,254700,24808.5,225000,0.031329,-17772,-2619,-3628,-1311,4,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
122759,0,F,1,157500,338832,24228,292500,0.016612,-13736,-2248,-5945,-2286,2,1,1,0,1,0,0,3,2,2,16,0,0,0,0,1,1
122760,0,F,0,58500,127350,7240.5,112500,0.02461,-23943,365243,-11368,-4351,,1,0,0,1,0,0,1,2,2,9,0,0,0,0,0,0
122761,0,F,0,157500,743958,24129,621000,0.006207,-18806,-1797,-5830,-2330,,1,1,0,1,0,0,2,2,2,11,0,0,0,0,1,1
122762,0,F,0,112500,948582,27864,679500,0.035792,-17643,-4151,-2260,-1198,,1,1,1,1,0,0,2,2,2,17,0,0,0,0,0,0
122763,0,M,0,202500,521280,28408.5,450000,0.019101,-14120,-977,-1387,-15,,1,1,0,1,0,0,1,2,2,16,0,0,0,0,1,1
122764,0,F,0,126000,270000,13500,270000,0.04622,-7762,-199,-7743,-428,,1,1,0,1,0,0,1,1,1,14,0,0,0,1,1,1
122765,0,F,0,90000,202500,10125,202500,0.007305,-19699,365243,-4863,-3167,10,1,0,0,1,1,0,2,3,3,7,0,0,0,0,0,0
122766,0,F,0,112500,397017,17617.5,301500,0.010147,-20830,365243,-8270,-3926,,1,0,0,1,0,0,2,2,2,9,0,0,0,0,0,0
122767,0,M,0,202500,953460,73917,900000,0.030755,-14200,-5255,-1276,-4097,3,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
122769,0,F,0,216000,312768,24840,270000,0.016612,-19019,-10651,-9009,-2564,,1,1,0,1,1,0,2,2,2,9,0,0,0,0,1,1
122770,0,F,1,180000,270000,13500,270000,0.016612,-8775,-719,-3977,-337,,1,1,0,1,0,0,3,2,2,13,0,0,0,0,0,0
122771,0,M,1,247500,1221354,35842.5,1066500,0.025164,-16366,-819,-562,-5097,,1,1,0,1,0,0,3,2,2,9,0,0,0,0,0,0
122772,0,F,0,112500,76410,7956,67500,0.010276,-14961,-5420,-7302,-4661,,1,1,0,1,1,0,2,2,2,10,0,0,0,0,1,1
122773,0,F,1,225000,500566.5,37557,472500,0.04622,-14826,-291,-8957,-4550,,1,1,0,1,1,0,3,1,1,14,0,0,0,0,0,0
122774,0,F,0,270000,1012500,50625,1012500,0.072508,-19880,365243,-3294,-3432,,1,0,0,1,1,0,2,1,1,12,0,0,0,0,0,0
122775,0,F,0,315000,1132573.5,40810.5,927000,0.022625,-21032,-2083,-5067,-4430,3,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
122776,0,M,0,270000,753840,21604.5,540000,0.016612,-13567,-525,-7400,-4093,19,1,1,0,1,0,0,2,2,2,16,0,0,0,0,0,0
122777,0,F,2,157500,284400,20740.5,225000,0.007114,-14603,-3048,-161,-4424,,1,1,0,1,0,0,3,2,2,10,0,0,0,0,0,0
122778,0,F,0,112500,450000,22500,450000,0.025164,-20398,-220,-14493,-3950,,1,1,0,1,1,0,1,2,2,9,0,0,0,0,0,0
122779,0,M,0,67500,343800,13090.5,225000,0.010147,-22554,365243,-1976,-4949,8,1,0,0,1,0,0,2,2,2,12,0,0,0,0,0,0
122780,0,F,1,180000,508495.5,38146.5,454500,0.035792,-12256,-2016,-2210,-2809,6,1,1,0,1,0,1,2,2,2,18,0,0,0,0,1,1
122781,1,M,0,180000,720000,39190.5,720000,0.031329,-10085,-1848,-4696,-2757,,1,1,0,1,0,0,2,2,2,10,0,0,0,0,1,1
122782,0,F,0,157500,629325,32260.5,562500,0.019689,-15037,-4035,-9193,-5116,,1,1,0,1,0,0,1,2,2,16,0,0,0,0,0,0
122783,0,F,0,157500,260640,20898,225000,0.04622,-18888,-788,-8804,-2418,20,1,1,0,1,0,0,2,1,1,15,0,0,0,0,0,0
122784,0,M,0,81000,454500,21865.5,454500,0.072508,-10908,-2893,-3340,-3537,,1,1,1,1,1,0,1,1,1,9,0,0,0,0,0,0
122786,0,M,0,135000,942300,30528,675000,0.010032,-19225,-5970,-6705,-2618,,1,1,0,1,0,0,2,2,2,8,0,0,0,1,1,1
122787,0,F,0,171000,405000,23247,405000,0.00963,-19081,-2478,-10857,-2121,,1,1,0,1,0,0,1,2,2,11,0,0,0,0,0,0
122788,0,M,0,112500,254412,11988,166500,0.035792,-18937,365243,-5083,-2488,12,1,0,0,1,0,0,2,2,2,10,0,0,0,0,0,0
122789,1,M,0,337500,1288350,41692.5,1125000,0.018029,-18552,-3258,-9124,-2038,16,1,1,0,1,0,0,2,3,3,10,0,0,0,0,0,0
122790,0,F,0,112500,288873,16128,238500,0.025164,-21257,365243,-11532,-1711,,1,0,0,1,1,0,2,2,2,14,0,0,0,0,0,0
122791,0,F,1,270000,540000,37714.5,540000,0.01452,-16875,-5866,-10828,-400,,1,1,0,1,0,0,3,2,2,8,0,0,0,0,0,0
122792,0,F,0,202500,986553,28404,823500,0.035792,-14727,-1162,-3389,-4697,4,1,1,0,1,0,0,2,2,2,16,0,0,0,0,0,0
122793,0,F,0,67500,490536,15003,405000,0.020246,-23613,365243,-13104,-5134,,1,0,0,1,0,0,2,3,3,6,0,0,0,0,0,0
122794,0,F,1,135000,1255680,41629.5,1125000,0.006207,-16219,-1302,-3505,-5075,,1,1,0,1,0,0,3,2,2,14,0,1,1,0,0,0
122795,0,F,0,112500,398160,10633.5,315000,0.006008,-14253,-339,-13914,-2683,,1,1,0,1,0,0,2,2,2,13,0,0,0,1,1,1
122796,0,M,1,225000,1042560,34587,900000,0.008019,-17146,-921,-9785,-674,,1,1,0,1,0,0,3,2,2,11,0,0,0,0,0,0
122798,0,F,0,108000,436032,15790.5,360000,0.031329,-19153,-9361,-3776,-2712,,1,1,0,1,1,0,2,2,2,15,0,0,0,0,0,0
122799,0,F,1,180000,450000,22500,450000,0.035792,-15152,-798,-2248,-4639,,1,1,0,1,1,0,3,2,2,10,0,0,0,0,0,0
122800,1,F,0,166050,942300,27679.5,675000,0.035792,-21270,365243,-4295,-4293,,1,0,0,1,0,0,1,2,2,10,0,0,0,0,0,0
122801,0,F,0,157500,157500,8923.5,157500,0.01452,-23921,365243,-10395,-6017,,1,0,0,1,0,0,1,2,2,15,0,0,0,0,0,0
122802,0,F,0,139500,225000,23872.5,225000,0.005084,-8979,-859,-5616,-1652,5,1,1,0,1,0,0,2,2,2,7,0,0,0,0,0,0
122803,0,F,0,270000,1467612,56029.5,1350000,0.011703,-23373,-14619,-10654,-4550,,1,1,0,1,1,0,2,2,2,15,0,0,0,0,0,0
122804,0,M,0,112500,247500,16537.5,247500,0.006671,-16191,-2784,-7380,-3937,,1,1,1,1,1,0,2,2,2,19,0,0,0,0,0,0
122805,0,F,0,112500,1125000,59940,1125000,0.032561,-17316,-2228,-9630,-843,,1,1,1,1,1,0,2,1,1,11,0,0,0,0,0,0
122806,0,F,0,202500,562491,23962.5,454500,0.072508,-18710,-775,-12422,-2079,,1,1,0,1,1,0,2,1,1,15,0,0,0,0,0,0
122807,0,M,1,166500,1078200,38331,900000,0.003813,-17351,-1953,-2074,-871,13,1,1,0,1,0,0,3,2,2,7,0,0,0,0,0,0
122808,0,F,0,85500,247500,12375,247500,0.015221,-14995,-4402,-2954,-3989,8,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0
122809,0,M,0,154800,1142725.5,60880.5,1080000,0.00963,-21448,-650,-1056,-5005,13,1,1,0,1,0,0,2,2,2,17,0,1,1,0,1,1
122810,0,F,1,144000,152820,10341,135000,0.007305,-8972,-1749,-402,-1501,13,1,1,1,1,1,0,3,3,3,10,0,0,0,0,0,0
122811,0,F,1,112500,450000,21888,450000,0.01452,-17487,-1107,-5868,-1029,,1,1,0,1,0,0,3,2,2,16,0,0,0,0,0,0
122813,1,M,1,135000,715095,46368,675000,0.014464,-13109,365243,-7201,-4833,18,1,0,0,1,0,0,3,2,2,7,0,0,0,0,0,0
122814,0,M,0,54000,101880,11101.5,90000,0.009334,-23111,365243,-10009,-4087,,1,0,0,1,1,0,2,2,2,12,0,0,0,0,0,0
122815,0,F,0,90000,760225.5,32206.5,679500,0.009657,-19217,-316,-9551,-2647,16,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
122818,0,F,0,94500,298512,17266.5,270000,0.031329,-16569,-7657,-3798,-91,,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0
122819,0,F,0,90000,302206.5,13441.5,229500,0.018634,-20428,365243,-2638,-3580,,1,0,0,1,0,0,1,2,2,9,0,0,0,0,0,0
122820,0,F,0,72000,89019,6322.5,81000,0.018634,-23487,365243,-9768,-4983,,1,0,0,1,1,0,1,2,2,13,0,0,0,0,0,0
122821,1,F,0,540000,545040,25537.5,450000,0.030755,-12555,-313,-5723,-4370,,1,1,0,1,0,0,1,2,2,15,0,0,0,0,0,0
122822,0,F,1,225000,299772,15651,247500,0.007274,-12098,-2967,-6179,-877,9,1,1,0,1,0,0,3,2,2,15,0,0,0,0,0,0
122823,0,F,0,180000,409500,21438,409500,0.002042,-18847,365243,-419,-2305,1,1,0,0,1,0,0,2,3,3,12,0,0,0,0,0,0
122824,0,M,0,144000,323388,25677,292500,0.018801,-18889,365243,-7605,-2441,,1,0,0,1,0,0,2,2,2,8,0,0,0,0,0,0
122825,0,F,2,67500,585000,17235,585000,0.031329,-13909,-3268,-6653,-897,,1,1,0,1,0,0,4,2,2,12,0,0,0,0,0,0
122827,0,F,0,135000,315000,14004,315000,0.01452,-14813,-1472,-4183,-4994,,1,1,0,1,1,1,2,2,2,15,0,0,0,0,0,0
122828,0,F,1,180000,495000,24750,495000,0.031329,-13493,-2409,-1067,-5626,,1,1,0,1,0,0,3,2,2,15,0,0,0,0,0,0
122829,0,M,2,225000,675000,36747,675000,0.018209,-9553,-1919,-355,-2221,,1,1,0,1,0,1,4,3,3,14,0,0,0,0,1,1
122830,0,F,0,157500,180000,9000,180000,0.02461,-12093,-252,-5978,-3913,,1,1,0,1,0,0,1,2,2,16,0,0,0,0,0,0
122831,1,F,0,144000,781920,43659,675000,0.035792,-11446,-982,-2579,-469,,1,1,1,1,0,0,2,2,2,13,0,0,0,0,1,1
122832,0,F,0,180000,405000,20250,405000,0.035792,-11209,-391,-5196,-3856,,1,1,0,1,0,0,2,2,2,9,0,0,0,0,1,1
122833,0,F,0,166500,528633,25560,472500,0.031329,-18439,-2631,-3231,-1993,,1,1,0,1,0,0,2,2,2,8,0,0,0,0,0,0
122834,0,F,1,202500,818410.5,31981.5,706500,0.010643,-15086,-2021,-2630,-2728,,1,1,0,1,0,0,3,2,2,14,0,0,0,0,0,0
122835,0,F,0,112500,225000,11250,225000,0.00733,-17963,-159,-4174,-1513,25,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
122836,0,M,0,90000,225000,15165,225000,0.015221,-12146,-2910,-6077,-4204,,1,1,0,1,0,0,1,2,2,10,0,0,0,1,1,0
122837,0,M,2,141750,592560,32274,450000,0.006296,-14033,-1186,-4540,-4542,24,1,1,0,1,0,0,4,3,3,13,0,0,0,0,1,1
122839,0,M,0,202500,135000,14175,135000,0.026392,-9220,-878,-4024,-1856,,1,1,0,1,0,0,1,2,2,15,0,0,0,0,0,0
122840,0,F,0,225000,1762110,46611,1575000,0.072508,-8749,-613,-8710,-1417,,1,1,0,1,1,0,1,1,1,18,0,0,0,0,0,0
122841,0,F,0,202500,247500,10615.5,247500,0.026392,-19948,-1124,-8432,-2866,,1,1,0,1,0,0,2,2,2,17,0,0,0,0,1,1
122842,0,F,0,81000,970380,28372.5,810000,0.005313,-18800,-4954,-5804,-2332,,1,1,0,1,1,0,2,2,2,13,0,0,0,0,0,0
122843,1,F,0,72000,343800,16852.5,225000,0.002134,-10922,-930,-2221,-3327,,1,1,0,1,0,0,1,3,3,9,0,0,0,0,0,0
122844,0,F,0,103500,983299.5,41791.5,904500,0.030755,-18294,-133,-1909,-1840,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
122846,0,F,1,225000,553581,43866,472500,0.010032,-10727,-1939,-1991,-3384,,1,1,0,1,0,0,3,2,2,5,0,0,0,0,0,0
122847,0,F,0,135000,305221.5,14359.5,252000,0.025164,-11054,-652,-287,-3370,12,1,1,0,1,1,0,2,2,2,8,0,0,0,0,0,0
122849,0,M,1,157500,1288350,37800,1125000,0.018801,-20846,-4363,-4542,-4368,10,1,1,0,1,0,0,3,2,2,8,0,0,0,0,0,0
122851,0,M,0,202500,1438258.5,61069.5,1323000,0.04622,-18231,365243,-2183,-1791,5,1,0,0,1,1,0,2,1,1,14,0,0,0,0,0,0
122852,0,M,0,243000,1178217,38137.5,922500,0.04622,-16250,-4798,-3092,-3996,6,1,1,0,1,0,0,2,1,1,16,0,0,0,0,0,0
122853,0,M,0,225000,728460,46728,675000,0.00496,-15475,-3674,-5768,-4562,,1,1,0,1,1,1,2,2,2,12,0,0,0,0,0,0
122854,0,F,0,67500,204858,8806.5,171000,0.031329,-21985,365243,-9391,-3965,,1,0,0,1,0,0,1,2,2,10,0,0,0,0,0,0
122855,0,M,0,135000,180000,9000,180000,0.011703,-11818,-436,-5202,-4103,,1,1,0,1,0,0,2,2,2,14,0,0,0,0,0,0
122857,0,F,1,225000,1305909,41134.5,1170000,0.003069,-12362,-3360,-14,-4164,,1,1,0,1,0,0,3,3,3,14,0,0,0,0,0,0
122858,0,F,0,126000,1042560,40702.5,900000,0.006296,-19006,-2431,-4814,-2547,,1,1,0,1,0,0,2,3,3,14,0,0,0,0,1,1
122859,0,F,1,90000,495000,24750,495000,0.030755,-15127,-199,-148,-4376,,1,1,1,1,0,0,3,2,2,14,0,0,0,0,0,0
122860,0,F,0,225000,1256400,36135,900000,0.032561,-9632,-112,-936,-630,,1,1,0,1,0,0,2,1,1,19,0,0,0,0,0,0
122861,1,M,0,270000,474048,25843.5,360000,0.02461,-15787,-1465,-4929,-687,22,1,1,0,1,0,0,1,2,2,11,1,1,1,1,0,0
122863,0,F,0,117000,825588,46098,765000,0.02461,-19103,-692,-9978,-2591,19,1,1,1,1,0,0,2,2,2,11,0,0,0,0,1,1
122864,0,M,1,90000,161730,14962.5,135000,0.018801,-10007,-938,-4360,-2674,65,1,1,0,1,0,0,3,2,2,12,0,0,0,1,1,0
122865,0,M,0,315000,1546020,45202.5,1350000,0.003818,-13384,-4147,-6824,-4323,11,1,1,0,1,1,1,1,2,2,6,0,0,0,0,0,0
122866,0,F,1,180000,755190,36459,675000,0.020246,-8157,-443,-146,-454,,1,1,0,1,0,0,3,3,3,12,0,0,0,0,0,0
122867,0,M,0,157500,669600,32341.5,598500,0.0105,-19618,-202,-1399,-3132,33,1,1,0,1,0,0,2,3,3,12,0,0,0,0,0,0
122868,0,F,0,202500,1350000,35743.5,1350000,0.008019,-11619,-3267,-11591,-2957,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
122870,0,M,0,270000,550080,14638.5,360000,0.022625,-10604,-1929,-4695,-3262,7,1,1,0,1,0,0,2,2,2,10,0,0,0,0,1,1
122872,0,F,2,135000,414792,18400.5,315000,0.019689,-14758,-424,-6806,-4476,,1,1,0,1,0,0,4,2,2,9,0,0,0,1,1,0
122873,0,F,0,180000,1237500,61875,1237500,0.006207,-12147,-771,-2744,-4644,,1,1,1,1,0,0,2,2,2,14,0,0,0,0,1,1
122876,0,F,0,112500,243000,13072.5,243000,0.01452,-22522,365243,-3609,-5916,2,1,0,0,1,1,0,2,2,2,13,0,0,0,0,0,0
122877,0,M,0,198000,814041,23800.5,679500,0.014464,-22919,365243,-6535,-4379,22,1,0,0,1,0,0,2,2,2,20,0,0,0,0,0,0
122878,0,F,0,157500,808650,23643,675000,0.014464,-22036,365243,-9808,-4743,,1,0,0,1,0,0,1,2,2,10,0,0,0,0,0,0
122879,0,F,1,135000,405000,20250,405000,0.00963,-13210,-3406,-5447,-5512,64,1,1,0,1,0,0,3,2,2,17,0,0,0,0,0,0
122880,1,M,0,112500,675000,28377,675000,0.015221,-14990,-1295,-1198,-3761,,1,1,0,1,0,0,2,2,2,7,0,0,0,0,1,1
122881,0,F,0,67500,269550,12001.5,225000,0.02461,-23667,365243,-674,-1133,,1,0,0,1,1,0,1,2,2,10,0,0,0,1,0,0
122882,0,F,0,90000,163201.5,10917,148500,0.005084,-24966,365243,-10788,-3962,,1,0,0,1,1,0,1,2,2,14,0,0,0,0,0,0
122883,0,F,1,112500,814041,23931,679500,0.020246,-11372,-1195,-2890,-3882,,1,1,1,1,1,1,3,3,3,7,0,0,0,0,1,1
122884,0,F,2,67500,202500,10125,202500,0.0228,-13639,-2045,-6789,-427,,1,1,0,1,0,0,4,2,2,10,0,0,0,0,0,0
122886,1,F,0,162000,225000,13725,225000,0.014464,-8930,-908,-7377,-762,,1,1,1,1,0,0,2,2,2,3,0,0,0,0,0,0
122887,0,F,1,112500,835380,33259.5,675000,0.0105,-10158,-1813,-4826,-1618,,1,1,0,1,1,0,3,3,3,15,0,0,0,1,1,0
122888,0,F,0,157500,545040,16524,450000,0.008625,-23982,365243,-11359,-4566,,1,0,0,1,0,0,1,2,2,11,0,0,0,0,0,0
122889,0,F,0,135000,133659,10120.5,108000,0.035792,-14912,-509,-7197,-4283,,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
122890,0,F,0,90000,149256,15291,135000,0.010966,-17199,-10081,-7561,-749,10,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
122891,0,F,0,157500,562932,20992.5,427500,0.018801,-16992,-10140,-9442,-541,,1,1,0,1,0,0,1,2,2,10,0,0,0,0,0,0
122892,0,M,0,247500,781920,47965.5,675000,0.011703,-10019,-530,-4398,-2695,6,1,1,0,1,0,0,2,2,2,12,0,1,1,0,1,1
122893,0,F,0,157500,1208304,51192,1080000,0.010147,-21203,365243,-5168,-4041,11,1,0,0,1,0,0,2,2,2,10,0,0,0,0,0,0
122894,0,F,0,202500,760225.5,30280.5,679500,0.016612,-15810,-4478,-9852,-3936,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
122895,0,F,0,112500,124380,13189.5,112500,0.007274,-19675,-3159,-2486,-241,,1,1,1,1,1,0,2,2,2,10,0,0,0,0,0,0
122896,0,F,0,225000,790830,57676.5,675000,0.010966,-17795,-2450,-6958,-1297,4,1,1,0,1,0,1,2,2,2,10,0,0,0,0,1,1
122897,0,F,0,202500,1515415.5,41670,1354500,0.022625,-19678,-2537,-2625,-3090,,1,1,0,1,1,0,2,2,2,15,0,0,0,0,0,0
122898,0,F,0,315000,1125000,47664,1125000,0.00963,-20036,365243,-4517,-3502,,1,0,0,1,0,0,2,2,2,11,0,0,0,0,0,0
122899,0,F,0,31500,454500,19386,454500,0.010556,-21911,365243,-5540,-3000,,1,0,0,1,1,0,2,3,3,14,0,0,0,0,0,0
122900,0,M,0,129375,521280,27423,450000,0.025164,-17667,-3763,-2683,-1211,,1,1,0,1,1,0,1,2,2,9,0,0,0,0,0,0
122905,0,F,2,225000,314100,17167.5,225000,0.019101,-13141,-1579,-4064,-4404,,1,1,0,1,0,0,4,2,2,9,0,0,0,0,0,0
122906,0,M,0,135000,481500,24714,481500,0.019101,-12774,365243,-774,-4942,8,1,0,0,1,0,0,2,2,2,14,0,0,0,0,0,0
122907,0,F,0,81000,668484,21564,558000,0.025164,-21737,365243,-3682,-3698,,1,0,0,1,1,0,2,2,2,8,0,0,0,1,0,0
122908,0,M,1,148500,135000,13482,135000,0.001417,-11327,-2367,-3019,-3936,15,1,1,0,1,1,0,3,2,2,12,0,0,0,0,0,1
122909,0,M,0,112500,450000,13774.5,450000,0.01885,-20542,365243,-599,-4100,38,1,0,0,1,0,0,2,2,2,11,1,0,0,1,0,0
122911,0,F,2,135000,521280,26743.5,450000,0.00733,-17041,-1331,-6841,-586,,1,1,0,1,0,0,4,2,2,13,0,0,0,0,0,0
122912,0,M,0,112500,91647,7344,76500,0.019101,-8869,-256,-3403,-1545,,1,1,0,1,0,0,1,2,2,14,0,0,0,0,0,0
122913,1,F,2,108000,592560,32274,450000,0.009175,-13328,-633,-256,-990,,1,1,1,1,0,0,4,2,2,11,0,0,0,0,0,0
122914,0,F,0,157500,1288350,37800,1125000,0.018634,-22643,365243,-12346,-4516,,1,0,0,1,0,0,2,2,2,10,0,0,0,0,0,0
122915,0,F,0,112500,835380,36927,675000,0.035792,-18934,-1867,-7260,-2493,,1,1,0,1,0,0,1,2,2,11,0,0,0,0,0,0
122916,0,F,0,151641,990000,37705.5,990000,0.005313,-19628,-346,-3316,-3182,,1,1,1,1,0,0,1,2,2,18,1,1,0,1,1,0
122917,0,M,2,112500,808650,26217,675000,0.019101,-11684,-3835,-2388,-4329,14,1,1,0,1,0,0,4,2,2,11,0,0,0,0,0,0
122918,0,M,0,112500,270000,16312.5,270000,0.019101,-15640,-1072,-2648,-4804,,1,1,1,1,1,0,2,2,2,20,0,0,0,0,1,1
122919,0,M,0,85500,286704,14769,247500,0.020246,-23367,365243,-12058,-4485,16,1,0,0,1,0,0,2,3,3,11,0,0,0,0,0,0
122920,0,M,0,225000,315000,29277,315000,0.018634,-9252,-654,-6201,-1941,1,1,1,0,1,0,1,2,2,2,12,0,0,0,1,1,0
122922,0,F,4,270000,215640,15466.5,180000,0.031329,-14085,-2179,-3264,-2511,5,1,1,0,1,0,0,6,2,2,13,0,0,0,0,0,0
122923,0,F,0,225000,1078200,31653,900000,0.010966,-17883,-4159,-20,-1379,,1,1,0,1,0,0,2,2,2,19,0,0,0,0,1,1
122924,0,M,0,112500,284256,30289.5,270000,0.00702,-10817,-1070,-1456,-1973,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,1,1
122926,0,M,0,450000,1125000,36292.5,1125000,0.031329,-11612,-2663,-6060,-4280,,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
122927,0,M,1,211500,1255680,41629.5,1125000,0.04622,-10183,-1493,-547,-2856,,1,1,0,1,0,0,3,1,1,19,0,0,0,0,1,1
122928,0,F,0,315000,746280,59094,675000,0.011657,-10930,-575,-910,-3537,21,1,1,0,1,0,0,1,1,1,15,0,0,0,0,0,0
122929,0,M,0,202500,482530.5,26176.5,482530.5,0.026392,-9597,-411,-9559,-2274,64,1,1,0,1,0,0,1,2,2,11,0,0,0,0,0,0
122930,0,F,1,180000,900000,50256,900000,0.006233,-15016,-1948,-8894,-2123,20,1,1,0,1,1,0,3,2,2,20,0,0,0,0,0,0
122931,0,F,0,180000,675000,49248,675000,0.028663,-15629,-8645,-4922,-4922,,1,1,0,1,0,0,2,2,2,15,0,0,0,0,1,1
122932,0,F,1,112500,497520,25402.5,450000,0.019101,-19042,-1654,-383,-2583,,1,1,0,1,1,0,3,2,2,10,0,0,0,0,0,0
122933,0,F,0,1350000,1030680,65866.5,900000,0.035792,-16733,-2119,-2986,-259,1,1,1,1,1,0,0,2,2,2,16,0,0,0,1,1,0
122934,0,F,0,135000,225000,11074.5,225000,0.01452,-10359,-857,-8669,-2820,,1,1,0,1,0,0,2,2,2,11,0,0,0,1,1,0
122935,0,M,0,180000,979992,31743,702000,0.008474,-14755,-1447,-7431,-3757,2,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
122936,0,F,0,405000,1190340,63549,1125000,0.00702,-15953,-1805,-8795,-4017,19,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0
122937,0,F,0,180000,677664,27207,585000,0.009175,-16855,-468,-10082,-391,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
122938,0,M,0,342000,545040,25407,450000,0.018634,-17244,-544,-729,-791,2,1,1,0,1,1,0,2,2,2,15,0,0,0,0,0,0
122939,0,F,0,405000,315000,21051,315000,0.028663,-10941,-2353,-826,-197,,1,1,0,1,1,0,2,2,2,13,0,0,0,1,1,0
122940,1,F,0,49500,555273,16366.5,463500,0.035792,-22957,365243,-4048,-4028,,1,0,0,1,1,0,2,2,2,11,0,0,0,0,0,0
122941,0,F,2,112500,251280,13284,180000,0.011703,-16527,-5632,-8358,-74,,1,1,0,1,0,0,4,2,2,18,0,0,0,0,1,1
122942,0,F,0,135000,269550,11547,225000,0.009657,-24081,365243,-9521,-4451,,1,0,0,1,1,0,1,2,2,11,0,0,0,0,0,0
122943,0,M,0,292500,518562,36220.5,463500,0.00496,-16394,-2847,-7879,-4939,0,1,1,0,1,0,0,2,2,2,16,0,0,0,0,1,1
122944,0,F,0,157500,755190,36459,675000,0.019689,-18783,-3336,-6915,-2303,,1,1,0,1,0,0,2,2,2,14,0,0,0,0,0,0
122945,1,M,0,162000,539100,27652.5,450000,0.020713,-10720,-1758,-4447,-3185,,1,1,1,1,1,1,1,3,3,7,0,0,0,0,1,1
122946,0,M,0,135000,254700,28867.5,225000,0.018801,-18433,-1798,-4114,-1962,,1,1,0,1,0,0,2,2,2,6,0,0,0,0,0,0
122947,0,F,0,180000,227520,13059,180000,0.02461,-17177,-364,-11323,-658,,1,1,0,1,0,0,2,2,2,18,0,0,0,0,0,0
122948,0,F,1,202500,599778,30753,477000,0.018029,-15598,-1659,-1408,-4963,11,1,1,0,1,0,0,3,3,3,13,0,0,0,1,1,0
